Entity,Code,Year,production|Petroleum|Crude|tonnes
United States,USA,1985,439224000
United States,USA,1986,424977000
United States,USA,1987,415571000
United States,USA,1988,405168000
United States,USA,1989,378937000
United States,USA,1990,366095000
United States,USA,1991,369181000
United States,USA,1992,356936000
United States,USA,1993,340809000
United States,USA,1994,331601000
United States,USA,1995,326524000
United States,USA,1996,321795000
United States,USA,1997,385540000
United States,USA,1998,373530000
United States,USA,1999,358300000
United States,USA,2000,357500000
United States,USA,2001,354900000
United States,USA,2002,352600000
United States,USA,2003,343700000
United States,USA,2004,333800000
United States,USA,2005,318580000
United States,USA,2006,315576700
United States,USA,2007,314746780
United States,USA,2008,309706456
United States,USA,2009,333967163
United States,USA,2010,346357633
United States,USA,2011,357139824
United States,USA,2012,408705215
United States,USA,2013,463954442
United States,USA,2014,542522718
United States,USA,2015,588640750
United States,USA,2016,566486345
United States,USA,2017,599786771
United States,USA,2018,699400239
United States,USA,2019,783892303
United States,USA,2020,749014892
United States,USA,2021,755104756
United States,USA,2022,807163174
United States,USA,2023,874105820
Uzbekistan,UZB,1992,3300000
Uzbekistan,UZB,1993,3900000
Uzbekistan,UZB,1994,5500000
Uzbekistan,UZB,1995,7600000
Uzbekistan,UZB,1996,7600000
Uzbekistan,UZB,1997,7900000
Uzbekistan,UZB,1998,8100000
Uzbekistan,UZB,1999,8100000
Uzbekistan,UZB,2000,7500000
Uzbekistan,UZB,2001,7256000
Uzbekistan,UZB,2002,7200000
Uzbekistan,UZB,2003,7100000
Uzbekistan,UZB,2004,6600000
Uzbekistan,UZB,2005,5400000
Uzbekistan,UZB,2006,5400000
Uzbekistan,UZB,2007,4900000
Uzbekistan,UZB,2008,4800000
Uzbekistan,UZB,2009,4500000
Uzbekistan,UZB,2010,3600000
Uzbekistan,UZB,2011,3600000
Uzbekistan,UZB,2012,3200000
Uzbekistan,UZB,2013,2900000
Uzbekistan,UZB,2014,2900000
Uzbekistan,UZB,2015,2700000
Uzbekistan,UZB,2016,2600000
Uzbekistan,UZB,2017,2800000
Uzbekistan,UZB,2018,2900000
Uzbekistan,UZB,2019,2800000
Uzbekistan,UZB,2020,2000000
Uzbekistan,UZB,2021,2100000
Uzbekistan,UZB,2022,2100000
Uzbekistan,UZB,2023,2000000
Venezuela,VEN,1970,194306000
Venezuela,VEN,1971,185620000
Venezuela,VEN,1972,168437000
Venezuela,VEN,1973,175776000
Venezuela,VEN,1974,156167000
Venezuela,VEN,1975,122400000
Venezuela,VEN,1976,120170000
Venezuela,VEN,1977,117189000
Venezuela,VEN,1978,113628000
Venezuela,VEN,1979,124106000
Venezuela,VEN,1980,114788000
Venezuela,VEN,1981,111687672
Venezuela,VEN,1982,100391367
Venezuela,VEN,1983,95525697
Venezuela,VEN,1984,94658820
Venezuela,VEN,1985,88009031
Venezuela,VEN,1986,93744112
Venezuela,VEN,1987,95256500
Venezuela,VEN,1988,99918498
Venezuela,VEN,1989,99939123
Venezuela,VEN,1990,111876674
Venezuela,VEN,1991,125041231
Venezuela,VEN,1992,125762000
Venezuela,VEN,1993,130200000
Venezuela,VEN,1994,137000000
Venezuela,VEN,1995,150000000
Venezuela,VEN,1996,160000000
Venezuela,VEN,1997,165438000
Venezuela,VEN,1998,174291000
Venezuela,VEN,1999,160175000
Venezuela,VEN,2000,165156000
Venezuela,VEN,2001,159941000
Venezuela,VEN,2002,158609000
Venezuela,VEN,2003,131400000
Venezuela,VEN,2004,145200000
Venezuela,VEN,2005,154500000
Venezuela,VEN,2006,151200000
Venezuela,VEN,2007,152100000
Venezuela,VEN,2008,151000000
Venezuela,VEN,2009,149900000
Venezuela,VEN,2010,142500000
Venezuela,VEN,2011,141600000
Venezuela,VEN,2012,139200000
Venezuela,VEN,2013,137600000
Venezuela,VEN,2014,138500000
Venezuela,VEN,2015,135400000
Venezuela,VEN,2016,120100000
Venezuela,VEN,2017,114100000
Venezuela,VEN,2018,83800000
Venezuela,VEN,2019,53400000
Venezuela,VEN,2020,34600000
Venezuela,VEN,2021,34500000
Venezuela,VEN,2022,37500000
Venezuela,VEN,2023,43700000
Vietnam,VNM,1986,40000
Vietnam,VNM,1987,175000
Vietnam,VNM,1988,747000
Vietnam,VNM,1989,1022000
Vietnam,VNM,1990,2482000
Vietnam,VNM,1991,3900000
Vietnam,VNM,1992,5401000
Vietnam,VNM,1993,6257000
Vietnam,VNM,1994,7002000
Vietnam,VNM,1995,7700000
Vietnam,VNM,1996,8803000
Vietnam,VNM,1997,10090000
Vietnam,VNM,1998,12500000
Vietnam,VNM,1999,15200000
Vietnam,VNM,2000,16300000
Vietnam,VNM,2001,16833000
Vietnam,VNM,2002,16863000
Vietnam,VNM,2003,17700000
Vietnam,VNM,2004,20051000
Vietnam,VNM,2005,18519000
Vietnam,VNM,2006,16800000
Vietnam,VNM,2007,15920000
Vietnam,VNM,2008,15100000
Vietnam,VNM,2009,16579500
Vietnam,VNM,2010,15562700
Vietnam,VNM,2011,15769100
Vietnam,VNM,2012,17305300
Vietnam,VNM,2013,17390000
Vietnam,VNM,2014,17392000
Vietnam,VNM,2015,18746000
Vietnam,VNM,2016,17230000
Vietnam,VNM,2017,15518000
Vietnam,VNM,2018,13969000
Vietnam,VNM,2019,13090000
Vietnam,VNM,2020,11470000
Vietnam,VNM,2021,10970000
Vietnam,VNM,2022,10840000
Vietnam,VNM,2023,10412300
West Germany,OWID_GFR,1970,7535000
West Germany,OWID_GFR,1971,7420000
West Germany,OWID_GFR,1972,7098000
West Germany,OWID_GFR,1973,6638000
West Germany,OWID_GFR,1974,6191000
West Germany,OWID_GFR,1975,5741000
West Germany,OWID_GFR,1976,5524000
West Germany,OWID_GFR,1977,5401000
West Germany,OWID_GFR,1978,5059000
West Germany,OWID_GFR,1979,4774000
West Germany,OWID_GFR,1980,4631000
West Germany,OWID_GFR,1981,4459000
West Germany,OWID_GFR,1982,4255000
West Germany,OWID_GFR,1983,4116000
West Germany,OWID_GFR,1984,4055000
West Germany,OWID_GFR,1985,4105000
West Germany,OWID_GFR,1986,4017000
West Germany,OWID_GFR,1987,3800000
West Germany,OWID_GFR,1988,3937000
West Germany,OWID_GFR,1989,3770000
West Germany,OWID_GFR,1990,3606000
World,OWID_WRL,1970,2276617000
World,OWID_WRL,1971,2397349000
World,OWID_WRL,1972,2566512000
World,OWID_WRL,1973,2798003000
World,OWID_WRL,1974,2774289000
World,OWID_WRL,1975,2659437000
World,OWID_WRL,1976,2877536000
World,OWID_WRL,1977,2985804000
World,OWID_WRL,1978,3013254000
World,OWID_WRL,1979,3134193000
World,OWID_WRL,1980,2975386000
World,OWID_WRL,1981,2830961521
World,OWID_WRL,1982,2657970273
World,OWID_WRL,1983,2654290859
World,OWID_WRL,1984,2724946291
World,OWID_WRL,1985,2688527222
World,OWID_WRL,1986,2819114650
World,OWID_WRL,1987,2826523894
World,OWID_WRL,1988,2932385831
World,OWID_WRL,1989,2996161997
World,OWID_WRL,1990,3072589182
World,OWID_WRL,1991,3041982928
World,OWID_WRL,1992,3063078691
World,OWID_WRL,1993,3060283559
World,OWID_WRL,1994,3094469222
World,OWID_WRL,1995,3163831397
World,OWID_WRL,1996,3252308415
World,OWID_WRL,1997,3537827974
World,OWID_WRL,1998,3614177804
World,OWID_WRL,1999,3552985036
World,OWID_WRL,2000,3590013393
World,OWID_WRL,2001,3563026426
World,OWID_WRL,2002,3554667735
World,OWID_WRL,2003,3674289397
World,OWID_WRL,2004,3837035368
World,OWID_WRL,2005,3886641688
World,OWID_WRL,2006,3915415048
World,OWID_WRL,2007,3909675015
World,OWID_WRL,2008,3944521605
World,OWID_WRL,2009,3850878091
World,OWID_WRL,2010,3928929315
World,OWID_WRL,2011,3995627316
World,OWID_WRL,2012,4097540786
World,OWID_WRL,2013,4123162927
World,OWID_WRL,2014,4212526039
World,OWID_WRL,2015,4342370596
World,OWID_WRL,2016,4357543888
World,OWID_WRL,2017,4370812255
World,OWID_WRL,2018,4479847727
World,OWID_WRL,2019,4470895206
World,OWID_WRL,2020,4171895623
World,OWID_WRL,2021,4210128567
World,OWID_WRL,2022,4425054005
World,OWID_WRL,2023,4511257854
Yemen,YEM,1992,8433626
Yemen,YEM,1993,10166000
Yemen,YEM,1994,16981000
Yemen,YEM,1995,16358000
Yemen,YEM,1996,16556000
Yemen,YEM,1997,17338000
Yemen,YEM,1998,17600000
Yemen,YEM,1999,18770000
Yemen,YEM,2000,20720000
Yemen,YEM,2001,20974000
Yemen,YEM,2002,20958000
Yemen,YEM,2003,20609000
Yemen,YEM,2004,19329000
Yemen,YEM,2005,19132000
Yemen,YEM,2006,17429000
Yemen,YEM,2007,15300000
Yemen,YEM,2008,14400000
Yemen,YEM,2009,14000000
Yemen,YEM,2010,14300000
Yemen,YEM,2011,11200000
Yemen,YEM,2012,8000000
Yemen,YEM,2013,9000000
Yemen,YEM,2014,6900000
Yemen,YEM,2015,2600000
Yemen,YEM,2016,1600000
Yemen,YEM,2017,2400000
Yemen,YEM,2018,4100000
Yemen,YEM,2019,4100000
Yemen,YEM,2020,3800000
Yemen,YEM,2021,3500000
Yemen,YEM,2022,3100000
Yemen,YEM,2023,1900000
Yemen People's Republic,OWID_YPR,1990,8700826
Yemen People's Republic,OWID_YPR,1991,9443061
Yugoslavia,OWID_YGS,1970,2854000
Yugoslavia,OWID_YGS,1971,2961000
Yugoslavia,OWID_YGS,1972,3200000
Yugoslavia,OWID_YGS,1973,3332000
Yugoslavia,OWID_YGS,1974,3458000
Yugoslavia,OWID_YGS,1975,3692000
Yugoslavia,OWID_YGS,1976,3880000
Yugoslavia,OWID_YGS,1977,3951000
Yugoslavia,OWID_YGS,1978,4076000
Yugoslavia,OWID_YGS,1979,4143000
Yugoslavia,OWID_YGS,1980,4229000
Yugoslavia,OWID_YGS,1981,4375000
Yugoslavia,OWID_YGS,1982,4340000
Yugoslavia,OWID_YGS,1983,4124751
Yugoslavia,OWID_YGS,1984,4044010
Yugoslavia,OWID_YGS,1985,4149259
Yugoslavia,OWID_YGS,1986,4140489
Yugoslavia,OWID_YGS,1987,3867000
Yugoslavia,OWID_YGS,1988,3681147
Yugoslavia,OWID_YGS,1989,3392445
Yugoslavia,OWID_YGS,1990,3144526
Yugoslavia,OWID_YGS,1991,3005374
