"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","FREQUENCY","SCALE","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"IMF.FAD:ICSD(1.0.0)","BGR.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Bulgaria","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","5.94888509","5.787688474","5.590864453","5.375592715","5.19822913","4.967907047","4.850885378","4.746920147","4.675293133","4.559821209","4.486046802","4.447551469","4.519932484","4.544827729","4.571356971","4.629968512","4.620745142","4.531230332","4.247593914","4.567771788","5.227052352","5.937584211","6.657932936","7.028293036","7.178902058","8.516890089","2.407366262","6.905417283","7.675606797","10.11291705","11.55626173","13.89356621","14.55312979","15.9199618","17.01325716","20.63232023","21.58882522","21.84276352","25.62635285","21.63987319","16.96964025","16.78131786","17.12798465","16.46501786","15.58305993","14.06573532","15.91878637","16.26408915","15.70527071","15.52407632"
"IMF.FAD:ICSD(1.0.0)","ESP.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Spain","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","21.1378448","19.53417406","18.46766228","17.54764571","15.28626603","16.86510786","17.62801735","17.99324453","18.90739917","19.00210898","18.78883515","16.7792803","18.17677801","19.38518303","19.67283674","18.36040767","17.83473818","16.79198541","16.45682197","15.98268824","15.83648503","15.28232933","14.48535818","14.17761961","12.90790254","12.86784409","13.88856954","15.18355121","16.29320191","16.89002844","16.88039963","16.63340673","16.23345314","14.57163401","14.62908773","15.87217872","16.4208149","16.77747271","17.85883717","18.98178152","19.72216732","19.68412992","19.72597331","20.46340696","20.98012507","21.60720269","22.26469527","22.02991423","20.64714371","16.5318146","15.74412646","15.24663991","15.36218592","15.18036073","15.75027556","15.56898038","16.02471314","16.66999992","17.20365022","17.42473853"
"IMF.FAD:ICSD(1.0.0)","BLR.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Belarus, Republic of","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.277243956","0.260243325","0.238069526","0.272827038","0.321251554","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00196652674043767"
"IMF.FAD:ICSD(1.0.0)","BIH.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Bosnia and Herzegovina","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.648061604","5.867901264","5.146838737","5.929443554","6.527420164","2.983650796","10.13611823","10.02219736","8.620035732","9.115200866","9.060487767","6.888408276","6.110714608","5.969024309","5.269772818","6.269756123","5.835939614","5.245009834","6.414032654","6.730240362","6.935068986","4.319577076","4.70916556","4.207971417","5.209658925","3.157117587","3.140281971","3.004284255","3.211806678","3.074237714"
"IMF.FAD:ICSD(1.0.0)","NPL.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Nepal","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","1.355483138","1.383815654","1.414697771","1.440245794","1.390463885","1.467759829","1.430679491","1.52013361","1.571737437","1.555299373","1.195795929","1.554349966","1.46937505","1.840032092","1.756173676","2.146969561","2.559768776","2.807956002","3.973811499","3.608935574","4.422945577","4.706672522","5.654125345","6.136914438","5.614064948","4.152732442","3.739609152","3.945935822","3.800753164","4.718978547","4.107459226","3.739016313","3.606401928","3.571280786","3.579493668","3.665506226","3.77458083","3.685388822","4.00000187","3.723216754","1.790811131","1.766181589","1.669334148","1.269424139","1.093235944","1.101855825","1.047025516","1.314158985","1.014658018","1.52978032","1.683807182","1.812236829","1.591374446","1.654062203","1.815823295","2.363097163","2.550055789","4.58206105","5.520535633","4.151665461"
"IMF.FAD:ICSD(1.0.0)","BGR.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Bulgaria","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","1.279925073","1.245242947","1.202895356","1.156578929","1.118418483","1.068863792","1.043686246","1.021317595","1.00590675","0.981062582","0.965189744","0.956907353","0.972480327","0.977836749","0.983544602","0.996155111","0.994170624","0.974911247","0.91388581","0.982773195","1.124619964","1.27749358","1.432479351","1.512163778","1.544567832","0.36546356","0.329108312","1.088175694","2.457298502","3.423342357","3.491884159","3.482343844","3.181467807","3.119129928","3.335176392","3.443373164","3.857449055","4.951784034","5.199955639","4.675572448","4.420582156","3.26809234","3.272068951","3.897840652","5.102766599","6.499407291","2.603260262","2.249182641","3.070726284","3.403102287"
"IMF.FAD:ICSD(1.0.0)","SWZ.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Eswatini, Kingdom of","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","4.270732326","4.633066774","4.779277791","6.103225368","6.415504947","5.489881456","2.674195309","3.503992664","14.55748729","15.06795981","7.619363996","11.92592106","12.44231295","13.28973295","11.85138723","13.42297559","11.4477572","13.25550542","7.069862006","8.159150645","10.46009209","13.03853389","17.62429127","13.09298284","11.59733297","7.83790798","5.854035029","4.740864213","5.357633824","5.590823678","4.383240598","4.391462526","4.345991597","3.836078738","4.757734786","5.104790441","4.729681436","5.266267921","5.883789932","6.98374564","5.466550184","4.063190364","3.479252921","4.121082268","4.938841629","5.456770358","6.84412075","6.031709616","5.396671724","3.138227033"
"IMF.FAD:ICSD(1.0.0)","ATG.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Antigua and Barbuda","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","14.07501137","14.28335506","13.78736767","13.24881704","14.28266801","14.77284676","15.3250827","11.30742246","10.55606747","19.45192723","17.22374702","18.08624761","11.92432504","10.66275457","12.74354357","14.36184068","17.36930746","21.22891625","23.02197213","24.47948636","21.04077513","21.75080501","20.02162904","17.74602728","17.2605139","19.24266495","20.02350707","20.53861536","21.8935794","22.91103451","22.95741778","16.22773322","17.52565418","18.38598032","18.61896589","21.30881899","28.65656634","29.5737059","29.64035029","29.86556342","22.28748734","16.4086082","17.4199674","18.78029981","9.386875029","19.10771273","18.4252219","25.15751726","41.37998537","37.16340012"
"IMF.FAD:ICSD(1.0.0)","BRN.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Brunei Darussalam","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","3.761360868","3.439560806","3.768755181","4.075768652","2.474158479","4.75633848","4.996808918","3.87861801","4.234520752","4.437696424","5.123551399","6.907426292","7.050632019","7.489618043","8.051922253","8.812069144","11.12741739","10.78178321","11.91917982","13.49577421","14.16583136","14.88861782","16.78172243","20.36605021","17.76147653","18.44357029","33.38445014","21.00512286","18.39159329","14.29702741","9.847083419","10.4487818","14.40089897","11.05927304","11.3285622","11.37111944","11.07515903","13.97486588","16.13922795","16.357032","14.08021504","20.98542725","26.52849716","31.23888749","20.58483485","23.66867633","21.43905249","24.67480495","33.78947988","31.61742119"
"IMF.FAD:ICSD(1.0.0)","BIH.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Bosnia and Herzegovina","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.69763827","0.662928095","0.65983014","0.757075144","0.756198912","0","0","0.0579071492309595"
"IMF.FAD:ICSD(1.0.0)","HUN.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Hungary","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.17981706","0.825123208","0.782938415","0.77680812","0.745953824","0.535594352","0.031301379","0","0","0.277579568","0.450200557","0.435561748","0.60763092","0.68711211","0.533452211","0.322953187","0.314026891","0.108329418","0","0","0","0","0","0","0"
"IMF.FAD:ICSD(1.0.0)","PAN.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Panama","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","31.97855272","30.00335794","28.82680146","27.62134435","27.50704616","26.20677699","25.3343493","24.27177463","23.59624297","22.62982183","17.5942693","18.12839747","20.71435716","19.43574597","17.68746277","18.3097172","17.91345045","13.55665247","15.15907887","14.06893371","13.63706875","16.04484183","15.63069871","11.2160398","9.67031526","9.394954","11.48430791","12.62203782","6.018816822","3.798838334","5.33632327","9.036399299","11.64879077","15.62602229","16.25152438","17.23525858","16.07271685","16.06321626","16.71073292","18.22675192","16.56841148","11.72578136","10.53393864","12.59091637","13.05386502","13.15716667","14.14062441","17.72889601","19.68014183","18.22173452","18.34630605","17.93033674","20.64042129","22.49239802","26.02246092","27.67955897","24.96555875","27.13553498","26.08774017","24.57885178"
"IMF.FAD:ICSD(1.0.0)","JOR.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Jordan","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.0010742190622756","0.000982357387387065","0.216079539","0.208278092","0.195290408","0.182954946","0.331061663","0.141638037","0.12786308","0.694860072","1.152759942","0.74608332","1.407209694","1.131145178","0.877027467","0.761301422","1.181495645","0.753527766","0.9214733","1.36628873","2.175772413","1.674364722","1.561154694"
"IMF.FAD:ICSD(1.0.0)","MDA.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Moldova, Republic of","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.686079187","1.310723221","1.244239294","1.191129981","1.841532957","0.782877662","0.770822755","0.982131633","0.889359172","0.313044609","1.993061154","1.445185311","0.898111573","1.689403055","1.143699673","1.193228271","1.898394671","2.22452253","1.912082164","1.543843786","1.257248499","1.149098608","1.193711791","1.190604279","1.400088308","1.474217477","1.187514541","1.278993815","1.341668663","1.457495329"
"IMF.FAD:ICSD(1.0.0)","TUR.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Türkiye, Republic of","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","4.322995202","4.419947618","4.333522647","4.118586028","4.113030693","4.168429725","3.880748395","3.862114527","3.764840271","3.71738985","3.685767894","3.631026573","3.515226407","3.540357156","3.486906841","3.383667872","3.185694215","3.20403072","3.282801334","3.435568345","3.662569744","3.632698724","3.648033505","3.614355547","3.52250657","3.51434285","3.415321734","3.244241629","3.303955473","3.427488779","3.26262255","3.361978292","3.299033369","3.175611426","3.493213514","3.389216283","3.294027349","3.18592655","3.213991054","3.455303151","3.360522103","3.708162723","3.622894904","3.56249614","3.374438494","3.21987469","3.131119811","3.100014659","3.197951268","3.897843911","3.576037832","3.16626833","3.166392328","3.665506784","3.228945492","3.397474051","3.646517093","3.960000504","3.8354776","3.329103168"
"IMF.FAD:ICSD(1.0.0)","UGA.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Uganda","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","6.962619662","7.21217571","7.091103604","6.652858505","6.426467515","6.502352299","6.31658607","6.144106816","6.236490691","5.919068411","6.096328917","6.096149073","6.095511364","6.097328793","6.095604011","6.093600505","6.102785408","6.090429139","6.087588119","6.130335031","6.053361711","6.190540161","4.976510138","5.584453012","5.191359619","4.966926116","4.968392926","5.544348597","4.339788731","4.264014821","4.138282106","5.931907981","5.583789339","5.780803632","6.998910127","8.38595646","7.761175925","7.634297226","7.516302586","7.464171559","7.849775021","7.620894887","7.803307492","8.134335319","8.752211463","9.560423873","9.908873077","10.55285712","9.977712686","10.35644069","9.891578362","10.51244459","10.64142192","10.15101063","9.120145142","8.761218389","8.73369242","8.667925277","8.500498247","8.290090163"
"IMF.FAD:ICSD(1.0.0)","BRN.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Brunei Darussalam","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","1.118507027","1.022814091","1.120705809","1.21200167","0.735734581","1.414381034","1.485889138","1.153375464","1.259209404","1.319627225","1.523578248","2.054044917","2.096629577","2.227169848","2.394380887","2.620423929","3.308933366","3.206152994","3.54437784","4.013205984","4.21245931","4.427392638","4.990340619","6.056203521","5.281688014","5.48452085","9.927455068","6.246243956","5.469064767","4.251473286","2.928203848","3.107129544","4.282361404","3.288669787","3.36874777","3.381402804","3.293393756","4.155672629","4.799283888","4.864051909","5.867798411","5.422534594","7.203994825","7.344591215","6.594614525","5.39802574","5.034426785","3.565642768","2.426663076","1.715656796"
"IMF.FAD:ICSD(1.0.0)","BTN.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Bhutan","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","11.70443697","11.69963266","11.69678224","11.71690212","11.68520746","11.68823214","11.77726624","11.5901245","11.69730294","12.04437194","11.02870104","12.01883785","13.08558081","15.09190853","13.62697327","15.42067531","14.28611989","11.18449324","10.39467716","9.015539461","7.694725036","9.2606574","16.20186091","15.90583536","20.63402417","19.9630248","16.54544523","14.24919222","13.07535771","17.82761766","23.8025836","29.06705392","30.95645792","31.31638893","35.63438366","28.40638702","24.22633821","15.18743676","19.60078309","24.4303999","32.63626648","35.40308498","34.39744242","21.23994081","27.15069399","30.10515157","29.86937276","26.92125987","24.16475577","23.80573375"
"IMF.FAD:ICSD(1.0.0)","BLR.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Belarus, Republic of","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.346319","11.57034052","10.92945834","9.99673618","10.30968654","8.152979909","7.240269384","8.407444958","8.109096011","8.004589108","7.761850582","7.346740545","7.489947595","7.779416947","8.546342638","9.22109337","10.86975014","11.67958357","13.39106614","14.30928646","15.96647061","17.58324259","15.14005017","15.94126766","","","","","",""
