Country Code,Value,Variable,Year
PLW,0,Landlocked,2019
PLW,0,Landlocked,2020
PLW,0,Landlocked,2021
PLW,0,Landlocked,2022
PLW,0,Landlocked,2023
PNG,0,Landlocked,1995
PNG,0,Landlocked,1996
PNG,0,Landlocked,1997
PNG,0,Landlocked,1998
PNG,0,Landlocked,1999
PNG,0,Landlocked,2000
PNG,0,Landlocked,2001
PNG,0,Landlocked,2002
PNG,0,Landlocked,2003
PNG,0,Landlocked,2004
PNG,0,Landlocked,2005
PNG,0,Landlocked,2006
PNG,0,Landlocked,2007
PNG,0,Landlocked,2008
PNG,0,Landlocked,2009
PNG,0,Landlocked,2010
PNG,0,Landlocked,2011
PNG,0,Landlocked,2012
PNG,0,Landlocked,2013
PNG,0,Landlocked,2014
PNG,0,Landlocked,2015
PNG,0,Landlocked,2016
PNG,0,Landlocked,2017
PNG,0,Landlocked,2018
PNG,0,Landlocked,2019
PNG,0,Landlocked,2020
PNG,0,Landlocked,2021
PNG,0,Landlocked,2022
PNG,0,Landlocked,2023
POL,0,Landlocked,1995
POL,0,Landlocked,1996
POL,0,Landlocked,1997
POL,0,Landlocked,1998
POL,0,Landlocked,1999
POL,0,Landlocked,2000
POL,0,Landlocked,2001
POL,0,Landlocked,2002
POL,0,Landlocked,2003
POL,0,Landlocked,2004
POL,0,Landlocked,2005
POL,0,Landlocked,2006
POL,0,Landlocked,2007
POL,0,Landlocked,2008
POL,0,Landlocked,2009
POL,0,Landlocked,2010
POL,0,Landlocked,2011
POL,0,Landlocked,2012
POL,0,Landlocked,2013
POL,0,Landlocked,2014
POL,0,Landlocked,2015
POL,0,Landlocked,2016
POL,0,Landlocked,2017
POL,0,Landlocked,2018
POL,0,Landlocked,2019
POL,0,Landlocked,2020
POL,0,Landlocked,2021
POL,0,Landlocked,2022
POL,0,Landlocked,2023
PRI,0,Landlocked,1995
PRI,0,Landlocked,1996
PRI,0,Landlocked,1997
PRI,0,Landlocked,1998
PRI,0,Landlocked,1999
PRI,0,Landlocked,2000
PRI,0,Landlocked,2001
PRI,0,Landlocked,2002
PRI,0,Landlocked,2003
PRI,0,Landlocked,2004
PRI,0,Landlocked,2005
PRI,0,Landlocked,2006
PRI,0,Landlocked,2007
PRI,0,Landlocked,2008
PRI,0,Landlocked,2009
PRI,0,Landlocked,2010
PRI,0,Landlocked,2011
PRI,0,Landlocked,2012
PRI,0,Landlocked,2013
PRI,0,Landlocked,2014
PRI,0,Landlocked,2015
PRI,0,Landlocked,2016
PRI,0,Landlocked,2017
PRI,0,Landlocked,2018
PRI,0,Landlocked,2019
PRI,0,Landlocked,2020
PRI,0,Landlocked,2021
PRI,0,Landlocked,2022
PRI,0,Landlocked,2023
PRK,0,Landlocked,1995
PRK,0,Landlocked,1996
PRK,0,Landlocked,1997
PRK,0,Landlocked,1998
PRK,0,Landlocked,1999
PRK,0,Landlocked,2000
PRK,0,Landlocked,2001
PRK,0,Landlocked,2002
PRK,0,Landlocked,2003
PRK,0,Landlocked,2004
PRK,0,Landlocked,2005
PRK,0,Landlocked,2006
PRK,0,Landlocked,2007
PRK,0,Landlocked,2008
PRK,0,Landlocked,2009
PRK,0,Landlocked,2010
PRK,0,Landlocked,2011
PRK,0,Landlocked,2012
PRK,0,Landlocked,2013
PRK,0,Landlocked,2014
PRK,0,Landlocked,2015
PRK,0,Landlocked,2016
PRK,0,Landlocked,2017
PRK,0,Landlocked,2018
PRK,0,Landlocked,2019
PRK,0,Landlocked,2020
PRK,0,Landlocked,2021
PRK,0,Landlocked,2022
PRK,0,Landlocked,2023
PRT,0,Landlocked,1995
PRT,0,Landlocked,1996
PRT,0,Landlocked,1997
PRT,0,Landlocked,1998
PRT,0,Landlocked,1999
PRT,0,Landlocked,2000
PRT,0,Landlocked,2001
PRT,0,Landlocked,2002
PRT,0,Landlocked,2003
PRT,0,Landlocked,2004
PRT,0,Landlocked,2005
PRT,0,Landlocked,2006
PRT,0,Landlocked,2007
PRT,0,Landlocked,2008
PRT,0,Landlocked,2009
PRT,0,Landlocked,2010
PRT,0,Landlocked,2011
PRT,0,Landlocked,2012
PRT,0,Landlocked,2013
PRT,0,Landlocked,2014
PRT,0,Landlocked,2015
PRT,0,Landlocked,2016
PRT,0,Landlocked,2017
PRT,0,Landlocked,2018
PRT,0,Landlocked,2019
PRT,0,Landlocked,2020
PRT,0,Landlocked,2021
PRT,0,Landlocked,2022
PRT,0,Landlocked,2023
PRY,1,Landlocked,1995
PRY,1,Landlocked,1996
PRY,1,Landlocked,1997
PRY,1,Landlocked,1998
PRY,1,Landlocked,1999
PRY,1,Landlocked,2000
PRY,1,Landlocked,2001
PRY,1,Landlocked,2002
PRY,1,Landlocked,2003
PRY,1,Landlocked,2004
PRY,1,Landlocked,2005
PRY,1,Landlocked,2006
PRY,1,Landlocked,2007
PRY,1,Landlocked,2008
PRY,1,Landlocked,2009
PRY,1,Landlocked,2010
PRY,1,Landlocked,2011
PRY,1,Landlocked,2012
PRY,1,Landlocked,2013
PRY,1,Landlocked,2014
PRY,1,Landlocked,2015
PRY,1,Landlocked,2016
PRY,1,Landlocked,2017
PRY,1,Landlocked,2018
PRY,1,Landlocked,2019
PRY,1,Landlocked,2020
PRY,1,Landlocked,2021
PRY,1,Landlocked,2022
PRY,1,Landlocked,2023
PYF,0,Landlocked,1995
PYF,0,Landlocked,1996
PYF,0,Landlocked,1997
PYF,0,Landlocked,1998
PYF,0,Landlocked,1999
PYF,0,Landlocked,2000
PYF,0,Landlocked,2001
PYF,0,Landlocked,2002
PYF,0,Landlocked,2003
PYF,0,Landlocked,2004
PYF,0,Landlocked,2005
PYF,0,Landlocked,2006
PYF,0,Landlocked,2007
PYF,0,Landlocked,2008
PYF,0,Landlocked,2009
PYF,0,Landlocked,2010
PYF,0,Landlocked,2011
PYF,0,Landlocked,2012
PYF,0,Landlocked,2013
PYF,0,Landlocked,2014
PYF,0,Landlocked,2015
PYF,0,Landlocked,2016
PYF,0,Landlocked,2017
PYF,0,Landlocked,2018
PYF,0,Landlocked,2019
PYF,0,Landlocked,2020
PYF,0,Landlocked,2021
PYF,0,Landlocked,2022
PYF,0,Landlocked,2023
QAT,0,Landlocked,1995
QAT,0,Landlocked,1996
QAT,0,Landlocked,1997
QAT,0,Landlocked,1998
QAT,0,Landlocked,1999
QAT,0,Landlocked,2000
QAT,0,Landlocked,2001
QAT,0,Landlocked,2002
QAT,0,Landlocked,2003
QAT,0,Landlocked,2004
QAT,0,Landlocked,2005
QAT,0,Landlocked,2006
QAT,0,Landlocked,2007
QAT,0,Landlocked,2008
QAT,0,Landlocked,2009
QAT,0,Landlocked,2010
QAT,0,Landlocked,2011
QAT,0,Landlocked,2012
QAT,0,Landlocked,2013
QAT,0,Landlocked,2014
QAT,0,Landlocked,2015
QAT,0,Landlocked,2016
QAT,0,Landlocked,2017
QAT,0,Landlocked,2018
QAT,0,Landlocked,2019
QAT,0,Landlocked,2020
QAT,0,Landlocked,2021
QAT,0,Landlocked,2022
QAT,0,Landlocked,2023
REU,0,Landlocked,1995
REU,0,Landlocked,1996
REU,0,Landlocked,1997
REU,0,Landlocked,1998
REU,0,Landlocked,1999
REU,0,Landlocked,2000
REU,0,Landlocked,2001
REU,0,Landlocked,2002
REU,0,Landlocked,2003
REU,0,Landlocked,2004
REU,0,Landlocked,2005
REU,0,Landlocked,2006
REU,0,Landlocked,2007
REU,0,Landlocked,2008
REU,0,Landlocked,2009
REU,0,Landlocked,2010
REU,0,Landlocked,2011
REU,0,Landlocked,2012
REU,0,Landlocked,2013
REU,0,Landlocked,2014
REU,0,Landlocked,2015
REU,0,Landlocked,2016
REU,0,Landlocked,2017
REU,0,Landlocked,2018
REU,0,Landlocked,2019
REU,0,Landlocked,2020
REU,0,Landlocked,2021
REU,0,Landlocked,2022
REU,0,Landlocked,2023
ROM,0,Landlocked,1995
ROM,0,Landlocked,1996
ROM,0,Landlocked,1997
ROM,0,Landlocked,1998
ROM,0,Landlocked,1999
ROM,0,Landlocked,2000
ROM,0,Landlocked,2001
ROM,0,Landlocked,2002
ROM,0,Landlocked,2003
ROM,0,Landlocked,2004
ROM,0,Landlocked,2005
ROM,0,Landlocked,2006
ROM,0,Landlocked,2007
ROM,0,Landlocked,2008
ROM,0,Landlocked,2009
ROM,0,Landlocked,2010
ROM,0,Landlocked,2011
ROM,0,Landlocked,2012
ROM,0,Landlocked,2013
ROM,0,Landlocked,2014
ROM,0,Landlocked,2015
ROM,0,Landlocked,2016
ROM,0,Landlocked,2017
ROM,0,Landlocked,2018
ROM,0,Landlocked,2019
ROM,0,Landlocked,2020
ROM,0,Landlocked,2021
ROM,0,Landlocked,2022
ROM,0,Landlocked,2023
RUS,0,Landlocked,1995
RUS,0,Landlocked,1996
RUS,0,Landlocked,1997
RUS,0,Landlocked,1998
RUS,0,Landlocked,1999
RUS,0,Landlocked,2000
RUS,0,Landlocked,2001
RUS,0,Landlocked,2002
RUS,0,Landlocked,2003
RUS,0,Landlocked,2004
RUS,0,Landlocked,2005
RUS,0,Landlocked,2006
RUS,0,Landlocked,2007
RUS,0,Landlocked,2008
RUS,0,Landlocked,2009
RUS,0,Landlocked,2010
RUS,0,Landlocked,2011
RUS,0,Landlocked,2012
RUS,0,Landlocked,2013
RUS,0,Landlocked,2014
RUS,0,Landlocked,2015
RUS,0,Landlocked,2016
RUS,0,Landlocked,2017
RUS,0,Landlocked,2018
RUS,0,Landlocked,2019
RUS,0,Landlocked,2020
RUS,0,Landlocked,2021
RUS,0,Landlocked,2022
RUS,0,Landlocked,2023
RWA,1,Landlocked,1995
RWA,1,Landlocked,1996
RWA,1,Landlocked,1997
RWA,1,Landlocked,1998
RWA,1,Landlocked,1999
RWA,1,Landlocked,2000
RWA,1,Landlocked,2001
RWA,1,Landlocked,2002
RWA,1,Landlocked,2003
RWA,1,Landlocked,2004
RWA,1,Landlocked,2005
RWA,1,Landlocked,2006
RWA,1,Landlocked,2007
RWA,1,Landlocked,2008
RWA,1,Landlocked,2009
RWA,1,Landlocked,2010
RWA,1,Landlocked,2011
RWA,1,Landlocked,2012
RWA,1,Landlocked,2013
RWA,1,Landlocked,2014
RWA,1,Landlocked,2015
RWA,1,Landlocked,2016
RWA,1,Landlocked,2017
RWA,1,Landlocked,2018
RWA,1,Landlocked,2019
RWA,1,Landlocked,2020
RWA,1,Landlocked,2021
RWA,1,Landlocked,2022
RWA,1,Landlocked,2023
SAU,0,Landlocked,1995
SAU,0,Landlocked,1996
SAU,0,Landlocked,1997
SAU,0,Landlocked,1998
SAU,0,Landlocked,1999
SAU,0,Landlocked,2000
SAU,0,Landlocked,2001
SAU,0,Landlocked,2002
SAU,0,Landlocked,2003
SAU,0,Landlocked,2004
SAU,0,Landlocked,2005
SAU,0,Landlocked,2006
SAU,0,Landlocked,2007
SAU,0,Landlocked,2008
SAU,0,Landlocked,2009
SAU,0,Landlocked,2010
SAU,0,Landlocked,2011
SAU,0,Landlocked,2012
SAU,0,Landlocked,2013
SAU,0,Landlocked,2014
SAU,0,Landlocked,2015
SAU,0,Landlocked,2016
SAU,0,Landlocked,2017
SAU,0,Landlocked,2018
SAU,0,Landlocked,2019
SAU,0,Landlocked,2020
SAU,0,Landlocked,2021
SAU,0,Landlocked,2022
SAU,0,Landlocked,2023
SDN,0,Landlocked,1995
SDN,0,Landlocked,1996
SDN,0,Landlocked,1997
SDN,0,Landlocked,1998
SDN,0,Landlocked,1999
SDN,0,Landlocked,2000
SDN,0,Landlocked,2001
SDN,0,Landlocked,2002
SDN,0,Landlocked,2003
SDN,0,Landlocked,2004
SDN,0,Landlocked,2005
SDN,0,Landlocked,2006
SDN,0,Landlocked,2007
SDN,0,Landlocked,2008
SDN,0,Landlocked,2009
SDN,0,Landlocked,2010
SDN,0,Landlocked,2011
SDN,0,Landlocked,2012
SDN,0,Landlocked,2013
SDN,0,Landlocked,2014
SDN,0,Landlocked,2015
SDN,0,Landlocked,2016
SDN,0,Landlocked,2017
SDN,0,Landlocked,2018
SDN,0,Landlocked,2019
SDN,0,Landlocked,2020
SDN,0,Landlocked,2021
SDN,0,Landlocked,2022
SDN,0,Landlocked,2023
SEN,0,Landlocked,1995
SEN,0,Landlocked,1996
SEN,0,Landlocked,1997
SEN,0,Landlocked,1998
SEN,0,Landlocked,1999
SEN,0,Landlocked,2000
SEN,0,Landlocked,2001
SEN,0,Landlocked,2002
SEN,0,Landlocked,2003
SEN,0,Landlocked,2004
SEN,0,Landlocked,2005
SEN,0,Landlocked,2006
SEN,0,Landlocked,2007
SEN,0,Landlocked,2008
SEN,0,Landlocked,2009
SEN,0,Landlocked,2010
SEN,0,Landlocked,2011
SEN,0,Landlocked,2012
SEN,0,Landlocked,2013
SEN,0,Landlocked,2014
SEN,0,Landlocked,2015
SEN,0,Landlocked,2016
SEN,0,Landlocked,2017
SEN,0,Landlocked,2018
SEN,0,Landlocked,2019
SEN,0,Landlocked,2020
SEN,0,Landlocked,2021
SEN,0,Landlocked,2022
SEN,0,Landlocked,2023
SGP,0,Landlocked,1995
SGP,0,Landlocked,1996
SGP,0,Landlocked,1997
SGP,0,Landlocked,1998
SGP,0,Landlocked,1999
SGP,0,Landlocked,2000
SGP,0,Landlocked,2001
SGP,0,Landlocked,2002
SGP,0,Landlocked,2003
SGP,0,Landlocked,2004
SGP,0,Landlocked,2005
SGP,0,Landlocked,2006
SGP,0,Landlocked,2007
SGP,0,Landlocked,2008
SGP,0,Landlocked,2009
SGP,0,Landlocked,2010
SGP,0,Landlocked,2011
SGP,0,Landlocked,2012
SGP,0,Landlocked,2013
SGP,0,Landlocked,2014
SGP,0,Landlocked,2015
SGP,0,Landlocked,2016
SGP,0,Landlocked,2017
SGP,0,Landlocked,2018
SGP,0,Landlocked,2019
SGP,0,Landlocked,2020
SGP,0,Landlocked,2021
SGP,0,Landlocked,2022
SGP,0,Landlocked,2023
SHN,0,Landlocked,1995
SHN,0,Landlocked,1996
SHN,0,Landlocked,1997
SHN,0,Landlocked,1998
SHN,0,Landlocked,1999
SHN,0,Landlocked,2000
SHN,0,Landlocked,2001
SHN,0,Landlocked,2002
SHN,0,Landlocked,2003
SHN,0,Landlocked,2004
SHN,0,Landlocked,2005
SHN,0,Landlocked,2006
SHN,0,Landlocked,2007
SHN,0,Landlocked,2008
SHN,0,Landlocked,2009
SHN,0,Landlocked,2010
SHN,0,Landlocked,2011
SHN,0,Landlocked,2012
SHN,0,Landlocked,2013
SHN,0,Landlocked,2014
SHN,0,Landlocked,2015
SHN,0,Landlocked,2016
SHN,0,Landlocked,2017
SHN,0,Landlocked,2018
SHN,0,Landlocked,2019
SHN,0,Landlocked,2020
SHN,0,Landlocked,2021
SHN,0,Landlocked,2022
SHN,0,Landlocked,2023
SLB,0,Landlocked,1995
SLB,0,Landlocked,1996
SLB,0,Landlocked,1997
SLB,0,Landlocked,1998
SLB,0,Landlocked,1999
SLB,0,Landlocked,2000
SLB,0,Landlocked,2001
SLB,0,Landlocked,2002
SLB,0,Landlocked,2003
SLB,0,Landlocked,2004
SLB,0,Landlocked,2005
SLB,0,Landlocked,2006
SLB,0,Landlocked,2007
SLB,0,Landlocked,2008
SLB,0,Landlocked,2009
SLB,0,Landlocked,2010
SLB,0,Landlocked,2011
SLB,0,Landlocked,2012
SLB,0,Landlocked,2013
SLB,0,Landlocked,2014
SLB,0,Landlocked,2015
SLB,0,Landlocked,2016
SLB,0,Landlocked,2017
SLB,0,Landlocked,2018
SLB,0,Landlocked,2019
SLB,0,Landlocked,2020
SLB,0,Landlocked,2021
SLB,0,Landlocked,2022
SLB,0,Landlocked,2023
SLE,0,Landlocked,1995
SLE,0,Landlocked,1996
SLE,0,Landlocked,1997
SLE,0,Landlocked,1998
SLE,0,Landlocked,1999
SLE,0,Landlocked,2000
SLE,0,Landlocked,2001
SLE,0,Landlocked,2002
SLE,0,Landlocked,2003
SLE,0,Landlocked,2004
SLE,0,Landlocked,2005
SLE,0,Landlocked,2006
SLE,0,Landlocked,2007
SLE,0,Landlocked,2008
SLE,0,Landlocked,2009
SLE,0,Landlocked,2010
SLE,0,Landlocked,2011
SLE,0,Landlocked,2012
SLE,0,Landlocked,2013
SLE,0,Landlocked,2014
SLE,0,Landlocked,2015
SLE,0,Landlocked,2016
SLE,0,Landlocked,2017
SLE,0,Landlocked,2018
SLE,0,Landlocked,2019
SLE,0,Landlocked,2020
SLE,0,Landlocked,2021
SLE,0,Landlocked,2022
SLE,0,Landlocked,2023
SLV,0,Landlocked,1995
SLV,0,Landlocked,1996
SLV,0,Landlocked,1997
SLV,0,Landlocked,1998
SLV,0,Landlocked,1999
SLV,0,Landlocked,2000
SLV,0,Landlocked,2001
SLV,0,Landlocked,2002
SLV,0,Landlocked,2003
SLV,0,Landlocked,2004
SLV,0,Landlocked,2005
SLV,0,Landlocked,2006
SLV,0,Landlocked,2007
SLV,0,Landlocked,2008
SLV,0,Landlocked,2009
SLV,0,Landlocked,2010
SLV,0,Landlocked,2011
SLV,0,Landlocked,2012
SLV,0,Landlocked,2013
SLV,0,Landlocked,2014
SLV,0,Landlocked,2015
SLV,0,Landlocked,2016
SLV,0,Landlocked,2017
SLV,0,Landlocked,2018
SLV,0,Landlocked,2019
SLV,0,Landlocked,2020
SLV,0,Landlocked,2021
SLV,0,Landlocked,2022
SLV,0,Landlocked,2023
SMR,0,Landlocked,1995
SMR,0,Landlocked,1996
SMR,0,Landlocked,1997
SMR,0,Landlocked,1998
SMR,0,Landlocked,1999
SMR,0,Landlocked,2000
SMR,0,Landlocked,2001
SMR,0,Landlocked,2002
SMR,0,Landlocked,2003
SMR,0,Landlocked,2004
SMR,0,Landlocked,2005
SMR,0,Landlocked,2006
SMR,0,Landlocked,2007
SMR,0,Landlocked,2008
SMR,0,Landlocked,2009
SMR,0,Landlocked,2010
SMR,0,Landlocked,2011
SMR,0,Landlocked,2012
SMR,0,Landlocked,2013
SMR,0,Landlocked,2014
SMR,0,Landlocked,2015
SMR,0,Landlocked,2016
SMR,0,Landlocked,2017
SMR,0,Landlocked,2018
SMR,0,Landlocked,2019
SMR,0,Landlocked,2020
SMR,0,Landlocked,2021
SMR,0,Landlocked,2022
SMR,0,Landlocked,2023
SOM,0,Landlocked,1995
SOM,0,Landlocked,1996
SOM,0,Landlocked,1997
SOM,0,Landlocked,1998
SOM,0,Landlocked,1999
SOM,0,Landlocked,2000
SOM,0,Landlocked,2001
SOM,0,Landlocked,2002
SOM,0,Landlocked,2003
SOM,0,Landlocked,2004
SOM,0,Landlocked,2005
SOM,0,Landlocked,2006
SOM,0,Landlocked,2007
SOM,0,Landlocked,2008
SOM,0,Landlocked,2009
SOM,0,Landlocked,2010
SOM,0,Landlocked,2011
SOM,0,Landlocked,2012
SOM,0,Landlocked,2013
SOM,0,Landlocked,2014
SOM,0,Landlocked,2015
SOM,0,Landlocked,2016
SOM,0,Landlocked,2017
SOM,0,Landlocked,2018
SOM,0,Landlocked,2019
SOM,0,Landlocked,2020
SOM,0,Landlocked,2021
SOM,0,Landlocked,2022
SOM,0,Landlocked,2023
SPM,0,Landlocked,1995
SPM,0,Landlocked,1996
SPM,0,Landlocked,1997
SPM,0,Landlocked,1998
SPM,0,Landlocked,1999
SPM,0,Landlocked,2000
SPM,0,Landlocked,2001
SPM,0,Landlocked,2002
SPM,0,Landlocked,2003
SPM,0,Landlocked,2004
SPM,0,Landlocked,2005
SPM,0,Landlocked,2006
SPM,0,Landlocked,2007
SPM,0,Landlocked,2008
SPM,0,Landlocked,2009
SPM,0,Landlocked,2010
SPM,0,Landlocked,2011
SPM,0,Landlocked,2012
SPM,0,Landlocked,2013
SPM,0,Landlocked,2014
SPM,0,Landlocked,2015
SPM,0,Landlocked,2016
SPM,0,Landlocked,2017
SPM,0,Landlocked,2018
SPM,0,Landlocked,2019
SPM,0,Landlocked,2020
SPM,0,Landlocked,2021
SPM,0,Landlocked,2022
SPM,0,Landlocked,2023
STP,0,Landlocked,1995
STP,0,Landlocked,1996
STP,0,Landlocked,1997
STP,0,Landlocked,1998
STP,0,Landlocked,1999
STP,0,Landlocked,2000
STP,0,Landlocked,2001
STP,0,Landlocked,2002
STP,0,Landlocked,2003
STP,0,Landlocked,2004
STP,0,Landlocked,2005
STP,0,Landlocked,2006
STP,0,Landlocked,2007
STP,0,Landlocked,2008
STP,0,Landlocked,2009
STP,0,Landlocked,2010
STP,0,Landlocked,2011
STP,0,Landlocked,2012
STP,0,Landlocked,2013
STP,0,Landlocked,2014
STP,0,Landlocked,2015
STP,0,Landlocked,2016
STP,0,Landlocked,2017
STP,0,Landlocked,2018
STP,0,Landlocked,2019
STP,0,Landlocked,2020
STP,0,Landlocked,2021
STP,0,Landlocked,2022
STP,0,Landlocked,2023
SUR,0,Landlocked,1995
SUR,0,Landlocked,1996
SUR,0,Landlocked,1997
SUR,0,Landlocked,1998
SUR,0,Landlocked,1999
SUR,0,Landlocked,2000
SUR,0,Landlocked,2001
SUR,0,Landlocked,2002
SUR,0,Landlocked,2003
SUR,0,Landlocked,2004
SUR,0,Landlocked,2005
SUR,0,Landlocked,2006
SUR,0,Landlocked,2007
SUR,0,Landlocked,2008
SUR,0,Landlocked,2009
SUR,0,Landlocked,2010
SUR,0,Landlocked,2011
SUR,0,Landlocked,2012
SUR,0,Landlocked,2013
SUR,0,Landlocked,2014
SUR,0,Landlocked,2015
SUR,0,Landlocked,2016
SUR,0,Landlocked,2017
SUR,0,Landlocked,2018
SUR,0,Landlocked,2019
SUR,0,Landlocked,2020
SUR,0,Landlocked,2021
SUR,0,Landlocked,2022
SUR,0,Landlocked,2023
SVK,1,Landlocked,1995
SVK,1,Landlocked,1996
SVK,1,Landlocked,1997
SVK,1,Landlocked,1998
SVK,1,Landlocked,1999
SVK,1,Landlocked,2000
SVK,1,Landlocked,2001
SVK,1,Landlocked,2002
SVK,1,Landlocked,2003
SVK,1,Landlocked,2004
SVK,1,Landlocked,2005
SVK,1,Landlocked,2006
SVK,1,Landlocked,2007
SVK,1,Landlocked,2008
SVK,1,Landlocked,2009
SVK,1,Landlocked,2010
SVK,1,Landlocked,2011
SVK,1,Landlocked,2012
SVK,1,Landlocked,2013
SVK,1,Landlocked,2014
SVK,1,Landlocked,2015
SVK,1,Landlocked,2016
SVK,1,Landlocked,2017
SVK,1,Landlocked,2018
SVK,1,Landlocked,2019
SVK,1,Landlocked,2020
SVK,1,Landlocked,2021
SVK,1,Landlocked,2022
SVK,1,Landlocked,2023
SVN,0,Landlocked,1995
SVN,0,Landlocked,1996
SVN,0,Landlocked,1997
SVN,0,Landlocked,1998
SVN,0,Landlocked,1999
SVN,0,Landlocked,2000
SVN,0,Landlocked,2001
SVN,0,Landlocked,2002
SVN,0,Landlocked,2003
SVN,0,Landlocked,2004
SVN,0,Landlocked,2005
SVN,0,Landlocked,2006
SVN,0,Landlocked,2007
SVN,0,Landlocked,2008
SVN,0,Landlocked,2009
SVN,0,Landlocked,2010
SVN,0,Landlocked,2011
SVN,0,Landlocked,2012
SVN,0,Landlocked,2013
SVN,0,Landlocked,2014
SVN,0,Landlocked,2015
SVN,0,Landlocked,2016
SVN,0,Landlocked,2017
SVN,0,Landlocked,2018
SVN,0,Landlocked,2019
SVN,0,Landlocked,2020
SVN,0,Landlocked,2021
SVN,0,Landlocked,2022
SVN,0,Landlocked,2023
SWE,0,Landlocked,1995
SWE,0,Landlocked,1996
SWE,0,Landlocked,1997
SWE,0,Landlocked,1998
SWE,0,Landlocked,1999
SWE,0,Landlocked,2000
SWE,0,Landlocked,2001
SWE,0,Landlocked,2002
SWE,0,Landlocked,2003
SWE,0,Landlocked,2004
SWE,0,Landlocked,2005
SWE,0,Landlocked,2006
SWE,0,Landlocked,2007
SWE,0,Landlocked,2008
SWE,0,Landlocked,2009
SWE,0,Landlocked,2010
SWE,0,Landlocked,2011
SWE,0,Landlocked,2012
SWE,0,Landlocked,2013
SWE,0,Landlocked,2014
SWE,0,Landlocked,2015
SWE,0,Landlocked,2016
SWE,0,Landlocked,2017
SWE,0,Landlocked,2018
SWE,0,Landlocked,2019
SWE,0,Landlocked,2020
SWE,0,Landlocked,2021
SWE,0,Landlocked,2022
SWE,0,Landlocked,2023
SWZ,1,Landlocked,1995
SWZ,1,Landlocked,1996
SWZ,1,Landlocked,1997
SWZ,1,Landlocked,1998
SWZ,1,Landlocked,1999
SWZ,1,Landlocked,2000
SWZ,1,Landlocked,2001
SWZ,1,Landlocked,2002
SWZ,1,Landlocked,2003
SWZ,1,Landlocked,2004
SWZ,1,Landlocked,2005
SWZ,1,Landlocked,2006
SWZ,1,Landlocked,2007
SWZ,1,Landlocked,2008
SWZ,1,Landlocked,2009
SWZ,1,Landlocked,2010
SWZ,1,Landlocked,2011
SWZ,1,Landlocked,2012
SWZ,1,Landlocked,2013
SWZ,1,Landlocked,2014
SWZ,1,Landlocked,2015
SWZ,1,Landlocked,2016
SWZ,1,Landlocked,2017
SWZ,1,Landlocked,2018
SWZ,1,Landlocked,2019
SWZ,1,Landlocked,2020
SWZ,1,Landlocked,2021
SWZ,1,Landlocked,2022
SWZ,1,Landlocked,2023
SYC,0,Landlocked,1995
SYC,0,Landlocked,1996
SYC,0,Landlocked,1997
SYC,0,Landlocked,1998
SYC,0,Landlocked,1999
SYC,0,Landlocked,2000
SYC,0,Landlocked,2001
SYC,0,Landlocked,2002
SYC,0,Landlocked,2003
SYC,0,Landlocked,2004
SYC,0,Landlocked,2005
SYC,0,Landlocked,2006
SYC,0,Landlocked,2007
SYC,0,Landlocked,2008
SYC,0,Landlocked,2009
SYC,0,Landlocked,2010
SYC,0,Landlocked,2011
SYC,0,Landlocked,2012
SYC,0,Landlocked,2013
SYC,0,Landlocked,2014
SYC,0,Landlocked,2015
SYC,0,Landlocked,2016
SYC,0,Landlocked,2017
SYC,0,Landlocked,2018
SYC,0,Landlocked,2019
SYC,0,Landlocked,2020
SYC,0,Landlocked,2021
SYC,0,Landlocked,2022
SYC,0,Landlocked,2023
SYR,0,Landlocked,1995
SYR,0,Landlocked,1996
SYR,0,Landlocked,1997
SYR,0,Landlocked,1998
SYR,0,Landlocked,1999
SYR,0,Landlocked,2000
SYR,0,Landlocked,2001
SYR,0,Landlocked,2002
SYR,0,Landlocked,2003
SYR,0,Landlocked,2004
SYR,0,Landlocked,2005
SYR,0,Landlocked,2006
SYR,0,Landlocked,2007
SYR,0,Landlocked,2008
SYR,0,Landlocked,2009
SYR,0,Landlocked,2010
SYR,0,Landlocked,2011
SYR,0,Landlocked,2012
SYR,0,Landlocked,2013
SYR,0,Landlocked,2014
SYR,0,Landlocked,2015
SYR,0,Landlocked,2016
SYR,0,Landlocked,2017
SYR,0,Landlocked,2018
SYR,0,Landlocked,2019
SYR,0,Landlocked,2020
SYR,0,Landlocked,2021
SYR,0,Landlocked,2022
SYR,0,Landlocked,2023
TCA,0,Landlocked,1995
TCA,0,Landlocked,1996
TCA,0,Landlocked,1997
TCA,0,Landlocked,1998
TCA,0,Landlocked,1999
TCA,0,Landlocked,2000
TCA,0,Landlocked,2001
TCA,0,Landlocked,2002
TCA,0,Landlocked,2003
TCA,0,Landlocked,2004
TCA,0,Landlocked,2005
TCA,0,Landlocked,2006
TCA,0,Landlocked,2007
TCA,0,Landlocked,2008
TCA,0,Landlocked,2009
TCA,0,Landlocked,2010
TCA,0,Landlocked,2011
TCA,0,Landlocked,2012
TCA,0,Landlocked,2013
TCA,0,Landlocked,2014
TCA,0,Landlocked,2015
TCA,0,Landlocked,2016
TCA,0,Landlocked,2017
TCA,0,Landlocked,2018
TCA,0,Landlocked,2019
TCA,0,Landlocked,2020
TCA,0,Landlocked,2021
TCA,0,Landlocked,2022
TCA,0,Landlocked,2023
TCD,1,Landlocked,1995
TCD,1,Landlocked,1996
TCD,1,Landlocked,1997
